method,n,p,m,alpha,gamma,sigma_sq,rotation_method,lambda,mean_mse,se_mse,mean_loading_error,se_loading_error,mean_false_positive_rate,se_false_positive_rate,mean_false_negative_rate,se_false_negative_rate,mean_factor_score_cor,se_factor_score_cor
EFA (quartimin),500,100,5,0.5,1,5,quartimin,NA,5.002318807827484,0.004261233615968781,12.856385008478636,0.17660770820224309,0.6127,0.008646351123745902,0.1166,0.01859912220882414,0.27953525695671705,NA
EFA (quartimin),500,100,5,0.5,2,0.1,quartimin,NA,0.17219486985895605,3.3901438182957236e-4,0.5793089295535059,0.004267778598476263,0.2312,0.00232031841586891,0,0,0.3960252018859159,NA
EFA (quartimin),500,100,5,0.5,2,1,quartimin,NA,0.9547529172415348,0.0010646768934538832,3.2650811522888716,0.02606238903186892,0.44985,0.002433199371953205,0,0,0.3825658787304842,NA
EFA (quartimin),500,100,5,0.5,2,5,quartimin,NA,4.974284507366883,0.003956681027571414,12.070880353552965,0.16470571557348224,0.6325,0.007129630611263198,0.2018,0.009904400176544911,0.199978396650618,NA
EFA (quartimin),500,100,5,0.8,0,0.1,quartimin,NA,0.10894831346089581,6.940115792316531e-4,1.0622746553437734,0.010829815523236858,0.25276190476190474,0.002040090573902211,0,0,0.19849489032427012,NA
EFA (quartimin),500,100,5,0.8,0,1,quartimin,NA,0.9624908224484122,9.208817981227796e-4,3.374792097891941,0.031355303771090234,0.5157142857142857,0.0036156958546716502,0,0,0.19296282945071214,NA
EFA (quartimin),500,100,5,0.8,0,5,quartimin,NA,5.000684191224934,0.004105879542498752,9.046370078026547,0.020749498046051137,0.6855238095238095,0.004094560027033977,0.19325,0.006259788253574703,0.16608008116280226,NA
EFA (quartimin),500,100,5,0.8,1,0.1,quartimin,NA,0.10733138351692463,6.001078738485111e-4,1.054572460903303,0.011276076455851694,0.25652380952380954,0.0027547324855029345,0,0,0.1963218090880898,NA
EFA (quartimin),500,100,5,0.8,1,1,quartimin,NA,0.9645908771805135,0.0011069799101898106,3.400311259111943,0.029343595541822327,0.5116190476190476,0.0029851778780778026,0,0,0.19834391211718141,NA
EFA (quartimin),500,100,5,0.8,1,5,quartimin,NA,5.005591706677192,0.005282877370364385,9.053566180982813,0.02604873680923733,0.6886190476190476,0.0037075079572273188,0.19625,0.005925235722513235,0.16209043395644862,NA
EFA (quartimin),500,100,5,0.8,2,0.1,quartimin,NA,0.10881861079796334,6.652979554035724e-4,1.0637683106700386,0.010100691595177532,0.2590952380952381,0.0027310108206916673,0,0,0.1966173375113058,NA
EFA (quartimin),500,100,5,0.8,2,1,quartimin,NA,0.9636458841463745,9.430743996062529e-4,3.3811473279568083,0.033659907431423934,0.5072857142857143,0.003234270020943566,2.5e-4,2.5e-4,0.1948560750821414,NA
EFA (quartimin),500,100,5,0.8,2,5,quartimin,NA,4.99910034143926,0.004985647170105212,9.045375106301087,0.02458602828773544,0.6896190476190476,0.002793061751370088,0.20225,0.006385670341811086,0.16301817870526633,NA
EFA (quartimin),500,200,3,0.2,0,0.1,quartimin,NA,0.18162013099782892,3.941300546377005e-4,4.639979401020653,0.03506750483755968,0.45575,0.015243391006851301,0.22136363636363637,0.005633280621895148,0.2927690837342533,NA
EFA (quartimin),500,200,3,0.2,0,1,quartimin,NA,0.9975371450828634,6.046747582551039e-4,3.6591952182622602,0.03255404820321788,0.543125,0.02522428095089721,0.2421818181818182,0.009514518293493748,0.45634415490945784,NA
EFA (quartimin),500,200,3,0.2,0,5,quartimin,NA,5.076013297516531,0.0036500463028023605,8.494750765248686,0.10319662559410325,0.592,0.02248017834376202,0.2868181818181818,0.0094207330302972115,0.489319367208582,NA
EFA (quartimin),500,200,3,0.2,1,0.1,quartimin,NA,0.20472484296857635,2.586066819343491e-4,3.6467437499386377,0.03158031230727221,0.308625,0.012099304774259063,0.13190909090909092,0.005528624968851977,0.596516586454649,NA
EFA (quartimin),500,200,3,0.2,1,1,quartimin,NA,0.9906756459572587,6.881494787526804e-4,2.805079701156464,0.031982223483766836,0.368125,0.0056757910983260065,0.1388181818181818,0.0027131980670518953,0.8395740294816961,NA
EFA (quartimin),500,200,3,0.2,1,5,quartimin,NA,5.029290824592168,0.003183634369012696,9.287472760657632,0.09168497595315583,0.454125,0.006109674704924968,0.24181818181818182,0.0028916161140535475,0.6325458466037354,NA
EFA (quartimin),500,200,3,0.2,2,0.1,quartimin,NA,0.2112515788754894,2.334722208685731e-4,3.3821416528762613,0.03910518482796442,0.320875,0.010697322881765078,0.09672727272727273,0.0041645404143647565,0.7414611256438093,NA
EFA (quartimin),500,200,3,0.2,2,1,quartimin,NA,0.9859336908080295,5.74268711360725e-4,2.8596023758875866,0.0393054587629698,0.396875,0.005925908395016113,0.15990909090909092,0.0024885977115118355,0.7312973808760725,NA
EFA (quartimin),500,200,3,0.2,2,5,quartimin,NA,5.01019618625805,0.0038646515350490543,8.468732750846714,0.07210168595611331,0.472375,0.00688853028517665,0.292,0.0031406292414710786,0.5483647688739313,NA
EFA (quartimin),500,200,3,0.5,0,0.1,quartimin,NA,0.11630069405548941,4.151792932252272e-4,0.6993881483822421,0.004675603802625801,0.32585,0.03557340857943168,0.5184,0.07115310310613764,0.3194047968038458,NA
EFA (quartimin),500,200,3,0.5,0,1,quartimin,NA,1.0122540318094466,8.674079798529007e-4,2.239895249629801,0.014944201556552713,0.57425,0.029810049154810944,0.5306,0.0593865991892557,0.2493429498646988,NA
EFA (quartimin),500,200,3,0.5,0,5,quartimin,NA,5.15634967687224,0.0037203047374195952,10.25159502876477,0.0919881542276811,0.61365,0.02685212814125327,0.4225,0.05358975876879797,0.28178422246161866,NA
EFA (quartimin),500,200,3,0.5,1,0.1,quartimin,NA,0.15341950981330787,6.467644069713635e-4,0.562293919498988,0.0037185799231155194,0.10165,0.0014993365879887122,0,0,0.666336952133978,NA
EFA (quartimin),500,200,3,0.5,1,1,quartimin,NA,0.9976818559987839,7.638836071816652e-4,2.312017240449822,0.015511392606378136,0.3313,0.002816895091973372,0,0,0.6582082431885398,NA
EFA (quartimin),500,200,3,0.5,1,5,quartimin,NA,5.096262166375021,0.0036679378545494603,10.084232068486047,0.08050159859235083,0.41135,0.003003577798532399,2e-4,1.3997084244475304e-4,0.6256682987794261,NA
EFA (quartimin),500,200,3,0.5,2,0.1,quartimin,NA,0.17892463728053878,3.953493661777644e-4,0.5703027770305442,0.003876023250789534,0.1402,0.00190841316709106,0,0,0.6648908263744374,NA
EFA (quartimin),500,200,3,0.5,2,1,quartimin,NA,0.9945156615971139,7.064397462250824e-4,2.5136233862720867,0.01966813006721515,0.35125,0.002645992348855922,0,0,0.6503193762573507,NA
EFA (quartimin),500,200,3,0.5,2,5,quartimin,NA,5.070022957918236,0.003428024808927222,9.87073950546988,0.07751317299521987,0.4346,0.0035609560743240444,0.0092,0.002191635304087441,0.5969635040423893,NA
EFA (quartimin),500,200,3,0.8,0,0.1,quartimin,NA,0.1128286537452282,5.71944897259219e-4,1.1189686151433837,0.012516611927091718,0.21095454545454545,0.003819975945648494,0,0,0.3348329937266196,NA
EFA (quartimin),500,200,3,0.8,0,1,quartimin,NA,0.9996165839067426,9.844598390218787e-4,3.405084434422345,0.026393565374128947,0.46595454545454545,0.0027599235997159753,0,0,0.3303108592755514,NA
EFA (quartimin),500,200,3,0.8,0,5,quartimin,NA,5.098750817334528,0.00368510561340508,13.484056112188771,0.39444825241752685,0.6349090909090909,0.01315408123981373,0.050125,0.007263468313331828,0.3140289704363224,NA
EFA (quartimin),500,200,3,0.8,1,0.1,quartimin,NA,0.11353550010416733,6.289617412600285e-4,1.1261550209389772,0.011979030990461778,0.21363636363636362,0.003554861219005453,0,0,0.3310080798023972,NA
EFA (quartimin),500,200,3,0.8,1,1,quartimin,NA,1.001285540035297,7.168281148736453e-4,3.353349055820217,0.022898575504534915,0.4667727272727273,0.002764045534108119,0,0,0.3286487772472995,NA
EFA (quartimin),500,200,3,0.8,1,5,quartimin,NA,5.09432454776018,0.00381799365540997,13.62569102816187,0.39265631376881527,0.6377272727272727,0.011744812931578502,0.052375,0.006512081589833857,0.31624216982531916,NA
EFA (quartimin),500,200,3,0.8,2,0.1,quartimin,NA,0.11319590847332432,5.731412905620059e-4,1.1483822568042408,0.011040641246356338,0.2146818181818182,0.0033422387645889386,0,0,0.3299558248081397,NA
EFA (quartimin),500,200,3,0.8,2,1,quartimin,NA,1.0002114258588573,9.674708288108114e-4,3.3628379409159264,0.027314555769659337,0.4636363636363636,0.003264884438954944,0,0,0.33097295593821996,NA
EFA (quartimin),500,200,3,0.8,2,5,quartimin,NA,5.093920572204279,0.0036777253630013956,13.561467325911634,0.35881766920950375,0.6307727272727273,0.010817139143092258,0.044875,0.006075864975794115,0.31601294349282477,NA
EFA (quartimin),500,200,5,0.2,0,0.1,quartimin,NA,0.15413286340147705,6.939109516154507e-4,3.6219158457181275,0.030488774657820985,0.1845,0.015248776715741189,0.19611764705882354,0.007893208020687725,0.43396949200401824,NA
EFA (quartimin),500,200,5,0.2,0,1,quartimin,NA,0.9884222730507493,7.853921572157696e-4,4.757697589467227,0.05710174991402404,0.4598125,0.008625670078969198,0.34573529411764703,0.0043341003143582,0.21387745685431386,NA
EFA (quartimin),500,200,5,0.2,0,5,quartimin,NA,5.049547771325403,0.003575296319216724,15.811460679018449,0.1087089964472074,0.5539375,0.008452867713180576,0.36676470588235294,0.0055581422627942415,0.2561086198590887,NA
EFA (quartimin),500,200,5,0.2,1,0.1,quartimin,NA,0.19990053901506466,4.033854122502715e-4,2.865758784303362,0.01781574220454255,0.1376875,0.003676371134609202,0.11505882352941177,0.0017260471471907302,0.6593764943136304,NA
EFA (quartimin),500,200,5,0.2,1,1,quartimin,NA,0.9712729171705226,6.460864774887753e-4,5.217994419022238,0.03249405271469805,0.4405,0.006930987244518162,0.2868235294117647,0.004481631649766834,0.41528890555277576,NA
EFA (quartimin),500,200,5,0.2,1,5,quartimin,NA,4.981958222186267,0.002622147007719522,14.097933285996548,0.12844904913795818,0.512375,0.006023947744508697,0.3341470588235294,0.0025458475199157927,0.42846206995295166,NA
EFA (quartimin),500,200,5,0.2,2,0.1,quartimin,NA,0.2105303057984546,2.2444263101235813e-4,3.0773582099503156,0.025654779662033948,0.274125,0.005588772226527039,0.11638235294117646,0.003284577701073214,0.5744767473634429,NA
EFA (quartimin),500,200,5,0.2,2,1,quartimin,NA,0.9673451026601391,5.751649279538636e-4,5.19061006853081,0.034142534600098924,0.461375,0.00451556265845675,0.2606764705882353,0.0020302467096038387,0.4759253196376432,NA
EFA (quartimin),500,200,5,0.2,2,5,quartimin,NA,4.952042272643541,0.003358916114011094,12.835529687535837,0.12658723380913306,0.5549375,0.008169564792757397,0.3669117647058823,0.002820842684308208,0.2873509493537244,NA
EFA (quartimin),500,200,5,0.5,0,0.1,quartimin,NA,0.11435850581932096,4.815448599255929e-4,0.9872903249850922,0.005538632005726024,0.2343,0.017635270202127348,0.5584,0.070710597306405,0.17841933043418082,NA
EFA (quartimin),500,200,5,0.5,0,1,quartimin,NA,0.9937892208182919,8.525900811968746e-4,5.025182274036696,0.028292558136997267,0.526825,0.014569686958243972,0.5561,0.057099499622526084,0.13184564729246273,NA
EFA (quartimin),500,200,5,0.5,0,5,quartimin,NA,5.099918599996171,0.003833285298190996,19.76169029303626,0.14378992026314683,0.558675,0.013353437702306762,0.3714,0.053188352261811324,0.18798980852891609,NA
EFA (quartimin),500,200,5,0.5,1,0.1,quartimin,NA,0.15115115493283934,6.935127574247425e-4,0.8973306499158957,0.006024594722510896,0.14125,0.0014660268394124133,0,0,0.4006106361187429,NA
EFA (quartimin),500,200,5,0.5,1,1,quartimin,NA,0.9775116984062058,7.564973183712648e-4,5.091021660315449,0.03413015123147702,0.410475,0.0021455013447696,0,0,0.39638843100373367,NA
EFA (quartimin),500,200,5,0.5,1,5,quartimin,NA,5.039810699724348,0.003460654061575839,19.229627365565968,0.30509186954204254,0.49672499999999997,0.00504860179673945,0.009000000000000001,0.005437961803049795,0.36566938943219934,NA
EFA (quartimin),500,200,5,0.5,2,0.1,quartimin,NA,0.17627541231593669,4.2298535176462694e-4,0.9899079939284638,0.0058906090151588375,0.18812500000000001,0.0018472435338821433,0,0,0.3982468711013806,NA
EFA (quartimin),500,200,5,0.5,2,1,quartimin,NA,0.9742827601244608,7.251579351208202e-4,5.327020533920902,0.027419873990545938,0.423575,0.0022893414301220927,0,0,0.3931308190939413,NA
EFA (quartimin),500,200,5,0.5,2,5,quartimin,NA,5.014739774539725,0.003301341716510066,19.65088797857486,0.3814937421804199,0.5553,0.00803028070264454,0.1165,0.012497550780461109,0.28713129789055686,NA
EFA (quartimin),500,200,5,0.8,0,0.1,quartimin,NA,0.11102628589324491,6.126388714364516e-4,1.782058128072117,0.01400367567649318,0.21183333333333335,0.0024241489678513885,0,0,0.1996729745757289,NA
EFA (quartimin),500,200,5,0.8,0,1,quartimin,NA,0.9819230682792067,9.265508393009843e-4,5.581313204979263,0.03251707391119281,0.4691190476190476,0.002395342809644127,0,0,0.19657965615938508,NA
EFA (quartimin),500,200,5,0.8,0,5,quartimin,NA,5.042274069894628,0.0038858827676426623,17.875964236622238,0.039438176388911686,0.6840238095238095,0.0028100035004175235,0.203875,0.004409991265204918,0.16449148688294343,NA
EFA (quartimin),500,200,5,0.8,1,0.1,quartimin,NA,0.11284243134025511,6.821846708652635e-4,1.7676128040588255,0.012239650600162367,0.21161904761904762,0.002481259295819532,0,0,0.19712367307224124,NA
EFA (quartimin),500,200,5,0.8,1,1,quartimin,NA,0.9806216671696211,8.930728445954843e-4,5.55955494425342,0.03796072977016632,0.4715,0.0020688018822961176,0,0,0.1955450650829657,NA
EFA (quartimin),500,200,5,0.8,1,5,quartimin,NA,5.03993719299376,0.0037265838803500683,17.88794038131677,0.03437193833368455,0.6908809523809524,0.0022841370692135835,0.22325,0.005460432815318969,0.1565266155537886,NA
EFA (quartimin),500,200,5,0.8,2,0.1,quartimin,NA,0.1114496521538773,5.444599472732583e-4,1.7607047194343557,0.01542194181411341,0.21321428571428572,0.0017609228214804588,0,0,0.19836949507580406,NA
EFA (quartimin),500,200,5,0.8,2,1,quartimin,NA,0.9810377318382119,9.244368775511023e-4,5.546376066362466,0.03996399282733572,0.47123809523809523,0.002063748706972588,0,0,0.19478078211022365,NA
EFA (quartimin),500,200,5,0.8,2,5,quartimin,NA,5.033049061987914,0.0033919885299027045,17.846349296340502,0.03403247805440292,0.6899285714285714,0.0021361546187341073,0.220875,0.005165037734220184,0.1627783453126076,NA
EFA (varimax),100,50,3,0.2,0,0.1,varimax,NA,0.17158792851088583,8.682497334360608e-4,0.5851740664651585,0.012713542730271131,0.8045,0.01862204640325273,0.05327272727272727,0.005790576906267999,0.24482901267689788,NA
EFA (varimax),100,50,3,0.2,0,1,varimax,NA,0.9375984339348477,0.0026850565512093897,2.1105693486944297,0.07040786800562399,0.7905,0.01784127866745531,0.11599999999999999,0.006381157961292694,0.4731361901833325,NA
EFA (varimax),100,50,3,0.2,0,5,varimax,NA,4.820218477142181,0.013551156881753054,6.160033630106068,0.08872447382702921,0.7825,0.01197893559374887,0.23036363636363635,0.006078199571864938,0.2797543625330584,NA
EFA (varimax),100,50,3,0.2,1,0.1,varimax,NA,0.19301626076387962,5.50298345715943e-4,0.6157659766540747,0.01092610234869939,0.7445,0.014987920306101203,0.020181818181818183,0.003098321353569513,0.8215584310260264,NA
EFA (varimax),100,50,3,0.2,1,1,varimax,NA,0.9174624258620927,0.0028382259673029957,2.3678251126035037,0.04314044803417223,0.729,0.010981431451987208,0.1190909090909091,0.004493206205715894,0.6129556748355315,NA
EFA (varimax),100,50,3,0.2,1,5,varimax,NA,4.775245805228832,0.01491056217263247,4.746392939432005,0.05940614692257046,0.7535,0.010546544070771938,0.24636363636363637,0.006499996756489452,0.2703725445871761,NA
EFA (varimax),100,50,3,0.2,2,0.1,varimax,NA,0.19777751033684324,4.898427499707723e-4,0.8905874989514757,0.015468965344142238,0.645,0.015016997172591884,0.028727272727272726,0.002837714344674839,0.8619578569674022,NA
EFA (varimax),100,50,3,0.2,2,1,varimax,NA,0.9084861105085972,0.002835525514069071,2.209541033361286,0.03508761928975256,0.7585,0.008529959207501091,0.15363636363636363,0.005456091308467533,0.48361668729356094,NA
EFA (varimax),100,50,3,0.2,2,5,varimax,NA,4.7354778259023185,0.01395779740420297,3.900236647640065,0.03856619955537466,0.7515,0.009513953233143886,0.248,0.005625280862911817,0.2495295960091041,NA
EFA (varimax),100,50,3,0.5,0,0.1,varimax,NA,0.10961198432048769,9.599396998038742e-4,0.3403209408911874,0.007223698419524267,0.5756,0.02323291120943103,0.2624,0.04814481555999693,0.3478992895974531,NA
EFA (varimax),100,50,3,0.5,0,1,varimax,NA,0.9434267511489367,0.0033617506516029926,2.287204024955536,0.047483073313420554,0.7532,0.017434284777824577,0.2536,0.032758560183654625,0.2816481347111465,NA
EFA (varimax),100,50,3,0.5,0,5,varimax,NA,4.929489971347075,0.013519803091711271,7.9027401636843075,0.13418053096995797,0.7962,0.012645528369945718,0.22240000000000001,0.02561657626600082,0.22981387756235733,NA
EFA (varimax),100,50,3,0.5,1,0.1,varimax,NA,0.14406206499459653,0.0012668069576856236,0.3342365666332415,0.0071254397756304695,0.4644,0.012672193566858041,0,0,0.6582354148900554,NA
EFA (varimax),100,50,3,0.5,1,1,varimax,NA,0.924846944540718,0.002648563779160005,2.2365278716886303,0.049490635502841634,0.6458,0.007335070913503321,0,0,0.6327883035482197,NA
EFA (varimax),100,50,3,0.5,1,5,varimax,NA,4.845146985357665,0.015994124211331784,7.05510852029151,0.11538625074165175,0.7134,0.00670430869680393,0.0976,0.009924449298452332,0.41435451635256815,NA
EFA (varimax),100,50,3,0.5,2,0.1,varimax,NA,0.16913024376733302,9.230928010056082e-4,0.3962399741928832,0.007619963699771272,0.4942,0.012020696438108021,0,0,0.6606220816204307,NA
EFA (varimax),100,50,3,0.5,2,1,varimax,NA,0.9175929903895186,0.0030931776881096577,2.3511832050033084,0.04250988926902473,0.6792,0.007601503610658692,0.0084,0.0022197628113777177,0.5922554767216801,NA
EFA (varimax),100,50,3,0.5,2,5,varimax,NA,4.802609708816279,0.01374656664083804,6.633563820072754,0.08009954851564326,0.726,0.005799366608624127,0.1372,0.007450736164148822,0.33935862702926334,NA
EFA (varimax),100,50,3,0.8,0,0.1,varimax,NA,0.10788309098607252,0.0013219700729250022,0.8432387159515413,0.02038779073743817,0.6043636363636363,0.011523337909630367,0,0,0.3448171734988067,NA
EFA (varimax),100,50,3,0.8,0,1,varimax,NA,0.917129006677955,0.004118358437469895,2.3856639177488828,0.034625725873547,0.7461818181818182,0.0077524526992281345,0,0,0.303247663101151,NA
EFA (varimax),100,50,3,0.8,0,5,varimax,NA,4.818948406955768,0.01823811876437811,4.0984707208622275,0.03501553050830631,0.7914545454545454,0.005125577687947281,0.0825,0.0069344599424812844,0.22092461825911167,NA
EFA (varimax),100,50,3,0.8,1,0.1,varimax,NA,0.10752560930378867,0.0011778117766968945,0.7913276968933364,0.018587351580131105,0.604909090909091,0.013178356656373765,0,0,0.3310625749074283,NA
EFA (varimax),100,50,3,0.8,1,1,varimax,NA,0.9183810524739743,0.0031340718080941697,2.3045267840813923,0.03468443238619538,0.7392727272727273,0.007798439066927877,0,0,0.3156714541433948,NA
EFA (varimax),100,50,3,0.8,1,5,varimax,NA,4.833415739021895,0.014678684703443419,4.125318161318641,0.031577987025693505,0.7916363636363637,0.005766233766233766,0.077,0.0077866971856637955,0.221408215917133,NA
EFA (varimax),100,50,3,0.8,2,0.1,varimax,NA,0.10898866029295266,0.0013803520056555431,0.8331838973836998,0.023051661211896876,0.6141818181818182,0.011630912452294088,0,0,0.3340384298205522,NA
EFA (varimax),100,50,3,0.8,2,1,varimax,NA,0.9236698208889496,0.003234633118238893,2.3168701860256182,0.027061612008244713,0.7403636363636363,0.007018564400734615,0,0,0.3126758082043919,NA
EFA (varimax),100,50,3,0.8,2,5,varimax,NA,4.792038593117087,0.016254510529164885,4.116344296038703,0.037356474692947464,0.7745454545454545,0.005962722225064414,0.069,0.008130316157218397,0.22822642499448925,NA
EFA (varimax),100,50,5,0.2,0,0.1,varimax,NA,0.13871260659828727,0.0014840610118983318,0.6450656662968615,0.01426135252857373,0.51475,0.010514142565019318,0.16023529411764706,0.004680483679799888,0.12426045189768105,NA
EFA (varimax),100,50,5,0.2,0,1,varimax,NA,0.8705393604097605,0.002699092432672083,3.554977805214628,0.04735492480182916,0.75325,0.0080003985870093,0.16776470588235295,0.00401339470429561,0.19411418230519079,NA
EFA (varimax),100,50,5,0.2,0,5,varimax,NA,4.647542762686534,0.015368774468272022,7.87782484260951,0.08411138114372943,0.74925,0.007217555835939058,0.2567058823529412,0.005636544834101068,0.15802140355775365,NA
EFA (varimax),100,50,5,0.2,1,0.1,varimax,NA,0.1843476810274559,6.376942707609406e-4,0.9228294321378067,0.015261886281707245,0.664,0.007419981297077481,0.16623529411764706,0.005330169364912718,0.10626696459663365,NA
EFA (varimax),100,50,5,0.2,1,1,varimax,NA,0.8513559281701499,0.002705810716931507,3.125388358316714,0.036481743091209086,0.71675,0.009567229889320213,0.16647058823529412,0.004114215685678537,0.4272108192019673,NA
EFA (varimax),100,50,5,0.2,1,5,varimax,NA,4.549216004684439,0.014775299341604554,5.24817519054445,0.042858427735150244,0.73,0.006595066183078352,0.27105882352941174,0.005225890903855675,0.14939809560297437,NA
EFA (varimax),100,50,5,0.2,2,0.1,varimax,NA,0.19372229816151898,6.638242980041928e-4,1.250154556836172,0.01677682400973657,0.6345,0.010953053809559325,0.11576470588235294,0.0047161951824325,0.529601064357145,NA
EFA (varimax),100,50,5,0.2,2,1,varimax,NA,0.8358383989930963,0.00217920447885086,2.9845050839166487,0.027122057545866537,0.73775,0.009337014883718216,0.22270588235294117,0.0049885399349771055,0.2917691210584165,NA
EFA (varimax),100,50,5,0.2,2,5,varimax,NA,4.50356133997613,0.013436602219941984,4.147141109128047,0.03925227483346289,0.7065,0.0076451932344340865,0.28705882352941176,0.004553350313998006,0.13991292308002692,NA
EFA (varimax),100,50,5,0.5,0,0.1,varimax,NA,0.10082498775456386,0.0014031182226764032,0.639539199566552,0.011589546649964698,0.4868,0.013812712275587415,0.3592,0.04891628834351726,0.1788310398709765,NA
EFA (varimax),100,50,5,0.5,0,1,varimax,NA,0.8755974706217983,0.0037593754336243484,4.173276655607349,0.06706770281908388,0.7009,0.008237160695684564,0.202,0.031032570118558745,0.19889407121667846,NA
EFA (varimax),100,50,5,0.5,0,5,varimax,NA,4.7083480958769695,0.015809959414488,10.570164184610057,0.10196577539624949,0.7517,0.006553718371260388,0.2316,0.021782524356624484,0.11822488246161517,NA
EFA (varimax),100,50,5,0.5,1,0.1,varimax,NA,0.1344898128039495,0.00138089719089702,0.645779794323101,0.0120720104134837,0.4426,0.007523080133421255,0,0,0.39525824724140207,NA
EFA (varimax),100,50,5,0.5,1,1,varimax,NA,0.8545271306417483,0.0029637231900396855,3.9072691443679046,0.0632522143907412,0.6642,0.005752302112357862,4e-4,3.9999999999999996e-4,0.3806337295379857,NA
EFA (varimax),100,50,5,0.5,1,5,varimax,NA,4.628011594477705,0.01404551889567787,8.618480652270014,0.07944491662113574,0.719,0.0052605578970062765,0.1352,0.009520075458455877,0.19799985353942653,NA
EFA (varimax),100,50,5,0.5,2,0.1,varimax,NA,0.16021330778484352,0.0010964651263591697,0.7872365546214779,0.0162868746403162,0.4874,0.007893732983079885,0,0,0.3973693343415315,NA
EFA (varimax),100,50,5,0.5,2,1,varimax,NA,0.8459012897492775,0.003152745722970569,3.9993352358672314,0.05441635886996004,0.6901,0.005437004727620093,0.0244,0.0038455911676322833,0.341736823398375,NA
EFA (varimax),100,50,5,0.5,2,5,varimax,NA,4.600072684074824,0.014135850683750142,7.854327891417274,0.06330863113984281,0.7136,0.004254745250054008,0.182,0.008285714285714285,0.16411206920312826,NA
EFA (varimax),100,50,5,0.8,0,0.1,varimax,NA,0.10601136653950126,0.001350788246770147,1.2607255559612185,0.02287409495338918,0.5478095238095239,0.00650357213791085,0,0,0.20653344434476575,NA
EFA (varimax),100,50,5,0.8,0,1,varimax,NA,0.8471998150709901,0.003437090680164906,3.1411411395848665,0.03127417518599898,0.7154285714285714,0.005638565367944204,5e-4,5e-4,0.18504641963764001,NA
EFA (varimax),100,50,5,0.8,0,5,varimax,NA,4.60375567311302,0.014579687277268157,4.483700861572784,0.02809630308870065,0.7460952380952381,0.004445129291490468,0.1155,0.00634428877022476,0.12957324648465157,NA
EFA (varimax),100,50,5,0.8,1,0.1,varimax,NA,0.10213178046296163,0.001462320345302351,1.2464953369788305,0.024087931080490458,0.5287619047619048,0.007002455556556987,0,0,0.2052665658791287,NA
EFA (varimax),100,50,5,0.8,1,1,varimax,NA,0.8506410549541361,0.0037146238281782064,3.0542798723249276,0.03500610497272651,0.7187619047619047,0.0073373709430532945,0,0,0.1878888747124905,NA
EFA (varimax),100,50,5,0.8,1,5,varimax,NA,4.603346785556233,0.013864060769546879,4.506254441481941,0.024264995139445668,0.7395238095238095,0.0038584084115611526,0.0945,0.006899053469535527,0.1279410303381993,NA
EFA (varimax),100,50,5,0.8,2,0.1,varimax,NA,0.10499207636834873,0.0015309294309774635,1.3073617959866988,0.027769614681523155,0.5279047619047619,0.007154198964317863,0,0,0.20581650429423767,NA
EFA (varimax),100,50,5,0.8,2,1,varimax,NA,0.8490493380984362,0.0031258272307429598,3.0655871219567965,0.02994612165621834,0.7125714285714285,0.0049182497327889315,0,0,0.18613247295530524,NA
EFA (varimax),100,50,5,0.8,2,5,varimax,NA,4.618437490833899,0.014347250794849234,4.517562744326429,0.025103263396119076,0.7430476190476191,0.003971204604340234,0.106,0.007127125533295097,0.12500289295785055,NA
EFA (varimax),100,100,3,0.2,0,0.1,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.2,0,1,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.2,0,5,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.2,1,0.1,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.2,1,1,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.2,1,5,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.2,2,0.1,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.2,2,1,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.2,2,5,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.5,0,0.1,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.5,0,1,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.5,0,5,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.5,1,0.1,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.5,1,1,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.5,1,5,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.5,2,0.1,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (varimax),100,100,3,0.5,2,1,varimax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
