method,n,p,m,alpha,gamma,sigma_sq,rotation_method,lambda,mean_mse,se_mse,mean_loading_error,se_loading_error,mean_false_positive_rate,se_false_positive_rate,mean_false_negative_rate,se_false_negative_rate,mean_factor_score_cor,se_factor_score_cor
EFA (varimax),500,50,3,0.5,0,1,varimax,NA,0.9959411493921951,NA,0.8744399350560919,NA,0.84,NA,0.84,NA,0.00943451050410878,NA
EFA (varimax),500,50,3,0.5,0,5,varimax,NA,5.123304565899986,NA,3.731155672868116,NA,0.44,NA,0,NA,0.5616257283432278,NA
EFA (varimax),500,50,3,0.5,1,0.1,varimax,NA,0.1496445726391736,NA,0.15825807459356156,NA,0.16,NA,0,NA,0.6490442249207091,NA
EFA (varimax),500,50,3,0.5,1,1,varimax,NA,0.9687903927690443,NA,0.8751096036899888,NA,0.43,NA,0,NA,0.6347595933612353,NA
EFA (varimax),500,50,3,0.5,1,5,varimax,NA,5.030842670763075,NA,3.320019319448278,NA,0.49,NA,0,NA,0.5410438326733413,NA
EFA (varimax),500,50,3,0.5,2,0.1,varimax,NA,0.16770330685227844,NA,0.16580997927513152,NA,0.23,NA,0,NA,0.6836075342263176,NA
EFA (varimax),500,50,3,0.5,2,1,varimax,NA,0.9758488717719155,NA,1.010721556808349,NA,0.41,NA,0,NA,0.5905016301004218,NA
EFA (varimax),500,50,3,0.5,2,5,varimax,NA,5.027506744444498,NA,3.735916087271562,NA,0.54,NA,0.08,NA,0.46987318485828533,NA
EFA (varimax),500,50,3,0.8,0,0.1,varimax,NA,0.10998640623926825,NA,0.43114522266356126,NA,0.3181818181818182,NA,0,NA,0.31861334701655447,NA
EFA (varimax),500,50,3,0.8,0,1,varimax,NA,0.9721186724805025,NA,1.2595442933481387,NA,0.5363636363636364,NA,0,NA,0.29755373875750607,NA
EFA (varimax),500,50,3,0.8,0,5,varimax,NA,5.022647642720222,NA,3.307689642300606,NA,0.5636363636363636,NA,0,NA,0.3218875325244411,NA
EFA (varimax),500,50,3,0.8,1,0.1,varimax,NA,0.10467449396299851,NA,0.34580281936879764,NA,0.5363636363636364,NA,0,NA,0.32907523480212947,NA
EFA (varimax),500,50,3,0.8,1,1,varimax,NA,0.9617775956949628,NA,1.4103460913267938,NA,0.6090909090909091,NA,0,NA,0.34654321788462783,NA
EFA (varimax),500,50,3,0.8,1,5,varimax,NA,5.004766629018252,NA,3.3363150886899415,NA,0.6454545454545455,NA,0,NA,0.2632205253848964,NA
EFA (varimax),500,50,3,0.8,2,0.1,varimax,NA,0.11560870335049944,NA,0.3548892111432078,NA,0.37272727272727274,NA,0,NA,0.32157757974755374,NA
EFA (varimax),500,50,3,0.8,2,1,varimax,NA,0.9776254121402561,NA,1.173107498491123,NA,0.5272727272727272,NA,0,NA,0.3227445397322212,NA
EFA (varimax),500,50,3,0.8,2,5,varimax,NA,5.070791109167069,NA,2.930695348649646,NA,0.509090909090909,NA,0,NA,0.2850245941122368,NA
EFA (varimax),500,50,5,0.2,0,0.1,varimax,NA,0.14805895982124279,NA,0.40904138804853574,NA,0.3875,NA,0.16470588235294117,NA,-0.21704349793597483,NA
EFA (varimax),500,50,5,0.2,0,1,varimax,NA,0.9324887501541458,NA,1.6738439768317903,NA,0.6,NA,0.2235294117647059,NA,0.22253233349590507,NA
EFA (varimax),500,50,5,0.2,0,5,varimax,NA,4.877755684216865,NA,5.323206446480441,NA,0.5875,NA,0.27647058823529413,NA,0.41617334478433554,NA
EFA (varimax),500,50,5,0.2,1,0.1,varimax,NA,0.18945796279987606,NA,0.47862665634906953,NA,0.5375,NA,0.1588235294117647,NA,0.16452679714467264,NA
EFA (varimax),500,50,5,0.2,1,1,varimax,NA,0.9254876367627698,NA,1.7389751800296267,NA,0.625,NA,0.11176470588235295,NA,0.5192815916230413,NA
EFA (varimax),500,50,5,0.2,1,5,varimax,NA,4.844048438260906,NA,3.917428247608563,NA,0.525,NA,0.3176470588235294,NA,0.3263917826898616,NA
EFA (varimax),500,50,5,0.2,2,0.1,varimax,NA,0.1958160664912624,NA,0.5815755353136112,NA,0.3875,NA,0.17058823529411765,NA,0.4671228019044988,NA
EFA (varimax),500,50,5,0.2,2,1,varimax,NA,0.918925105051264,NA,1.8171335346159516,NA,0.525,NA,0.20588235294117646,NA,0.3593585477390116,NA
EFA (varimax),500,50,5,0.2,2,5,varimax,NA,4.777530550301571,NA,3.587486565969096,NA,0.65,NA,0.36470588235294116,NA,0.19951941297372083,NA
EFA (varimax),500,50,5,0.5,0,0.1,varimax,NA,0.10764401288758127,NA,0.3374520621646049,NA,0.395,NA,0.86,NA,0.014359445634891414,NA
EFA (varimax),500,50,5,0.5,0,1,varimax,NA,0.9415953958091244,NA,2.2798142042375993,NA,0.62,NA,0.68,NA,0.004922281964329628,NA
EFA (varimax),500,50,5,0.5,0,5,varimax,NA,5.085448864584471,NA,5.907496406757421,NA,0.495,NA,0,NA,0.3346165211851929,NA
EFA (varimax),500,50,5,0.5,1,0.1,varimax,NA,0.13491155497175736,NA,0.29841488941051253,NA,0.285,NA,0,NA,0.39953978874960366,NA
EFA (varimax),500,50,5,0.5,1,1,varimax,NA,0.924679780193399,NA,2.243814362219048,NA,0.395,NA,0,NA,0.401529496703305,NA
EFA (varimax),500,50,5,0.5,1,5,varimax,NA,4.897260352835009,NA,6.000054018404143,NA,0.51,NA,0.02,NA,0.29647226751428185,NA
EFA (varimax),500,50,5,0.5,2,0.1,varimax,NA,0.16247848274201343,NA,0.38505981440891546,NA,0.265,NA,0,NA,0.38589993593157257,NA
EFA (varimax),500,50,5,0.5,2,1,varimax,NA,0.9421799110149935,NA,1.7151226790564849,NA,0.475,NA,0,NA,0.3828940231233827,NA
EFA (varimax),500,50,5,0.5,2,5,varimax,NA,4.8630297960869955,NA,5.241146455989851,NA,0.455,NA,0.12,NA,0.23698396658313248,NA
EFA (varimax),500,50,5,0.8,0,0.1,varimax,NA,0.10027213447498527,NA,0.6860548416511456,NA,0.3333333333333333,NA,0,NA,0.18733670104378838,NA
EFA (varimax),500,50,5,0.8,0,1,varimax,NA,0.927612478595779,NA,2.2104878234141623,NA,0.5666666666666667,NA,0,NA,0.1832555604168223,NA
EFA (varimax),500,50,5,0.8,0,5,varimax,NA,4.833983240868544,NA,3.842817489046979,NA,0.6,NA,0,NA,0.14714079828274199,NA
EFA (varimax),500,50,5,0.8,1,0.1,varimax,NA,0.10684491400926686,NA,0.631542576793171,NA,0.35714285714285715,NA,0,NA,0.20719938876033497,NA
EFA (varimax),500,50,5,0.8,1,1,varimax,NA,0.9441171299204528,NA,2.0228158365297118,NA,0.5904761904761905,NA,0,NA,0.19407463585624735,NA
EFA (varimax),500,50,5,0.8,1,5,varimax,NA,4.89873738457242,NA,3.783329221948277,NA,0.5857142857142857,NA,0.025,NA,0.1888377754478387,NA
EFA (varimax),500,50,5,0.8,2,0.1,varimax,NA,0.10880585437575117,NA,0.5415620019106449,NA,0.3619047619047619,NA,0,NA,0.2060783861306365,NA
EFA (varimax),500,50,5,0.8,2,1,varimax,NA,0.9472268643914439,NA,1.9785228505163541,NA,0.5523809523809524,NA,0,NA,0.15789851395418183,NA
EFA (varimax),500,50,5,0.8,2,5,varimax,NA,4.884370553075031,NA,3.8002031244366146,NA,0.6857142857142857,NA,0.025,NA,0.13257740814559485,NA
EFA (varimax),500,100,3,0.2,0,0.1,varimax,NA,0.18263469595700768,NA,0.9556523243432302,NA,0.7875,NA,0.08181818181818182,NA,-0.028197878224103298,NA
EFA (varimax),500,100,3,0.2,0,1,varimax,NA,0.9741334081346579,NA,0.9069033148395533,NA,0.975,NA,0.21818181818181817,NA,0.2640042701892193,NA
EFA (varimax),500,100,3,0.2,0,5,varimax,NA,5.030073532728469,NA,5.347115906970064,NA,0.5375,NA,0.17727272727272728,NA,0.7025820016187988,NA
EFA (varimax),500,100,3,0.2,1,0.1,varimax,NA,0.20163497021843652,NA,0.9170440161347635,NA,0.6125,NA,0.00909090909090909,NA,0.9450568405051188,NA
EFA (varimax),500,100,3,0.2,1,1,varimax,NA,0.9733011733216832,NA,1.3662683905475959,NA,0.5625,NA,0.03636363636363636,NA,0.8177758631891147,NA
EFA (varimax),500,100,3,0.2,1,5,varimax,NA,5.018617639113024,NA,5.2666706706683275,NA,0.5625,NA,0.31363636363636366,NA,0.47773323674553875,NA
EFA (varimax),500,100,3,0.2,2,0.1,varimax,NA,0.20499559728198366,NA,1.3168601126935506,NA,0.575,NA,0.004545454545454545,NA,0.9455210733668564,NA
EFA (varimax),500,100,3,0.2,2,1,varimax,NA,0.967502454392824,NA,1.770539960627561,NA,0.6125,NA,0.15454545454545454,NA,0.619873612612565,NA
EFA (varimax),500,100,3,0.2,2,5,varimax,NA,4.927306530873708,NA,5.678952651551638,NA,0.525,NA,0.29545454545454547,NA,0.478990260371686,NA
EFA (varimax),500,100,3,0.5,0,0.1,varimax,NA,0.12143957803941546,NA,0.36779438797479713,NA,0.245,NA,0,NA,0.6638381117314359,NA
EFA (varimax),500,100,3,0.5,0,1,varimax,NA,1.0077201264755085,NA,1.4438674516998518,NA,0.37,NA,0,NA,0.6701578333993401,NA
EFA (varimax),500,100,3,0.5,0,5,varimax,NA,5.10668652846396,NA,5.796451371016573,NA,0.385,NA,0,NA,0.6146509162112398,NA
EFA (varimax),500,100,3,0.5,1,0.1,varimax,NA,0.14631371328676376,NA,0.2920163463073848,NA,0.17,NA,0,NA,0.6623002719081018,NA
EFA (varimax),500,100,3,0.5,1,1,varimax,NA,0.9872184433975812,NA,1.4558776333507595,NA,0.4,NA,0,NA,0.6609388712839986,NA
EFA (varimax),500,100,3,0.5,1,5,varimax,NA,5.06556274523201,NA,6.169476733311072,NA,0.42,NA,0,NA,0.5907241325947997,NA
EFA (varimax),500,100,3,0.5,2,0.1,varimax,NA,0.1782326457139215,NA,0.3034191189692379,NA,0.195,NA,0,NA,0.6553909083513196,NA
EFA (varimax),500,100,3,0.5,2,1,varimax,NA,0.9839570081207578,NA,1.5946860435557895,NA,0.395,NA,0,NA,0.6692200525343303,NA
EFA (varimax),500,100,3,0.5,2,5,varimax,NA,5.0830178098334455,NA,5.4344147308186095,NA,0.465,NA,0,NA,0.5557003976075753,NA
EFA (varimax),500,100,3,0.8,0,0.1,varimax,NA,0.11086436305810822,NA,0.7665616591530231,NA,0.45,NA,0,NA,0.28634810397618043,NA
EFA (varimax),500,100,3,0.8,0,1,varimax,NA,0.9738329898220138,NA,2.1914142181290863,NA,0.5,NA,0,NA,0.3586686384324275,NA
EFA (varimax),500,100,3,0.8,0,5,varimax,NA,5.020930224364494,NA,5.617598098393206,NA,0.5772727272727273,NA,0,NA,0.30948277790438694,NA
EFA (varimax),500,100,3,0.8,1,0.1,varimax,NA,0.11738238573309566,NA,0.7513851792127184,NA,0.3181818181818182,NA,0,NA,0.357949437712154,NA
EFA (varimax),500,100,3,0.8,1,1,varimax,NA,0.9844376181043851,NA,2.1594640445434514,NA,0.5409090909090909,NA,0,NA,0.33320075590050396,NA
EFA (varimax),500,100,3,0.8,1,5,varimax,NA,5.073680756816933,NA,5.699116964021613,NA,0.5727272727272728,NA,0,NA,0.32601363050920984,NA
EFA (varimax),500,100,3,0.8,2,0.1,varimax,NA,0.12180210782345563,NA,0.7239619986658923,NA,0.4318181818181818,NA,0,NA,0.30855611819366446,NA
EFA (varimax),500,100,3,0.8,2,1,varimax,NA,0.9847701035880604,NA,2.1176055103433526,NA,0.4909090909090909,NA,0,NA,0.3086404838551854,NA
EFA (varimax),500,100,3,0.8,2,5,varimax,NA,5.0795636344644715,NA,5.652925103256649,NA,0.5409090909090909,NA,0,NA,0.30037284300974354,NA
EFA (varimax),500,100,5,0.2,0,0.1,varimax,NA,0.14698863374617394,NA,0.6296926171496793,NA,0.2625,NA,0.15294117647058825,NA,0.12228362786203412,NA
EFA (varimax),500,100,5,0.2,0,1,varimax,NA,0.9818221113578726,NA,2.4076361569731475,NA,0.6125,NA,0.2676470588235294,NA,0.04088636187459708,NA
EFA (varimax),500,100,5,0.2,0,5,varimax,NA,5.084684918264289,NA,8.6893450021416,NA,0.6,NA,0.26176470588235295,NA,0.28396665903173596,NA
EFA (varimax),500,100,5,0.2,1,0.1,varimax,NA,0.1974191411249272,NA,0.9112040638730541,NA,0.43125,NA,0.21470588235294116,NA,-0.14641424709933323,NA
EFA (varimax),500,100,5,0.2,1,1,varimax,NA,0.9530310146308952,NA,2.6711078750060047,NA,0.625,NA,0.13529411764705881,NA,0.5032424678528412,NA
EFA (varimax),500,100,5,0.2,1,5,varimax,NA,4.933972696586212,NA,8.024878858988767,NA,0.58125,NA,0.34411764705882353,NA,0.3102255375251682,NA
EFA (varimax),500,100,5,0.2,2,0.1,varimax,NA,0.2039923688992773,NA,1.5874858394107996,NA,0.4875,NA,0.21176470588235294,NA,0.559266780749625,NA
EFA (varimax),500,100,5,0.2,2,1,varimax,NA,0.9512640256658094,NA,2.811104856972131,NA,0.56875,NA,0.22058823529411764,NA,0.442178120394466,NA
EFA (varimax),500,100,5,0.2,2,5,varimax,NA,4.95371323336522,NA,6.548833694955748,NA,0.60625,NA,0.3411764705882353,NA,0.1990794424525384,NA
EFA (varimax),500,100,5,0.5,0,0.1,varimax,NA,0.11159175940908476,NA,0.6060548218925774,NA,0.3725,NA,0.69,NA,0.007233749326457901,NA
EFA (varimax),500,100,5,0.5,0,1,varimax,NA,0.9788851954125837,NA,3.122411677094611,NA,0.405,NA,0,NA,0.40013179161125284,NA
EFA (varimax),500,100,5,0.5,0,5,varimax,NA,5.071301972308001,NA,11.018818520848711,NA,0.665,NA,0.82,NA,0.005540702286139109,NA
EFA (varimax),500,100,5,0.5,1,0.1,varimax,NA,0.1379496824403681,NA,0.43984340741505434,NA,0.2225,NA,0,NA,0.3762690847987107,NA
EFA (varimax),500,100,5,0.5,1,1,varimax,NA,0.9588098585070765,NA,3.146016974112463,NA,0.44,NA,0,NA,0.3942594677718125,NA
EFA (varimax),500,100,5,0.5,1,5,varimax,NA,5.022348182130474,NA,9.063851714014959,NA,0.54,NA,0,NA,0.3552060805238874,NA
EFA (varimax),500,100,5,0.5,2,0.1,varimax,NA,0.1720765696805981,NA,0.5888494183342843,NA,0.24,NA,0,NA,0.3874511111143436,NA
EFA (varimax),500,100,5,0.5,2,1,varimax,NA,0.9607800260420039,NA,3.164645760220324,NA,0.4275,NA,0,NA,0.3741085193965512,NA
EFA (varimax),500,100,5,0.5,2,5,varimax,NA,4.994224070971649,NA,9.630164691735615,NA,0.56,NA,0.04,NA,0.33961264785835865,NA
EFA (varimax),500,100,5,0.8,0,0.1,varimax,NA,0.10599472905616066,NA,1.0969999306206013,NA,0.2523809523809524,NA,0,NA,0.21425999028697693,NA
EFA (varimax),500,100,5,0.8,0,1,varimax,NA,0.9582262387624565,NA,3.247038870851025,NA,0.4857142857142857,NA,0,NA,0.17226068582877654,NA
EFA (varimax),500,100,5,0.8,0,5,varimax,NA,4.998740439294533,NA,6.8812493680827505,NA,0.5619047619047619,NA,0,NA,0.18747944398036268,NA
EFA (varimax),500,100,5,0.8,1,0.1,varimax,NA,0.10972869908026568,NA,1.08262185546889,NA,0.2642857142857143,NA,0,NA,0.2201832648504234,NA
EFA (varimax),500,100,5,0.8,1,1,varimax,NA,0.9694582109554858,NA,3.2146304687375196,NA,0.5333333333333333,NA,0,NA,0.21073251329910428,NA
EFA (varimax),500,100,5,0.8,1,5,varimax,NA,4.946635248910097,NA,6.862800710747045,NA,0.5452380952380952,NA,0,NA,0.19071946509080184,NA
EFA (varimax),500,100,5,0.8,2,0.1,varimax,NA,0.10444837384139902,NA,0.9419322571866893,NA,0.2261904761904762,NA,0,NA,0.19245355341346587,NA
EFA (varimax),500,100,5,0.8,2,1,varimax,NA,0.9674428681519749,NA,2.933169781345679,NA,0.5190476190476191,NA,0,NA,0.1639633052967317,NA
EFA (varimax),500,100,5,0.8,2,5,varimax,NA,4.971077649030946,NA,7.128117162124938,NA,0.6761904761904762,NA,0,NA,0.1797500528942815,NA
EFA (varimax),500,200,3,0.2,0,0.1,varimax,NA,0.1758315162577931,NA,1.6673494138872371,NA,0.75625,NA,0.09772727272727273,NA,9.114069689180529e-4,NA
EFA (varimax),500,200,3,0.2,0,1,varimax,NA,0.9938614267357186,NA,1.584455501669737,NA,0.5875,NA,0.07954545454545454,NA,0.9248022495075565,NA
EFA (varimax),500,200,3,0.2,0,5,varimax,NA,5.064911631519857,NA,6.828279096853635,NA,0.46875,NA,0.16818181818181818,NA,0.8117227038259407,NA
EFA (varimax),500,200,3,0.2,1,0.1,varimax,NA,0.2036242613298861,NA,1.7239076486891776,NA,0.525,NA,0,NA,0.9491160823535693,NA
EFA (varimax),500,200,3,0.2,1,1,varimax,NA,0.9903141950035639,NA,1.9076658310670638,NA,0.5375,NA,0.03636363636363636,NA,0.8786932871202923,NA
EFA (varimax),500,200,3,0.2,1,5,varimax,NA,5.041902242971766,NA,8.839831708608454,NA,0.49375,NA,0.225,NA,0.6042528624404985,NA
EFA (varimax),500,200,3,0.2,2,0.1,varimax,NA,0.2113699512460945,NA,2.5441232590346985,NA,0.4125,NA,0,NA,0.9660988177716139,NA
EFA (varimax),500,200,3,0.2,2,1,varimax,NA,0.9787299212011525,NA,2.9212950852885555,NA,0.53125,NA,0.12045454545454545,NA,0.7104665161191919,NA
EFA (varimax),500,200,3,0.2,2,5,varimax,NA,5.0013871320676815,NA,7.775358616435181,NA,0.54375,NA,0.3159090909090909,NA,0.581257173194028,NA
EFA (varimax),500,200,3,0.5,0,0.1,varimax,NA,0.11638650899370993,NA,0.7487865686723012,NA,0.25,NA,0,NA,0.6783956378981472,NA
EFA (varimax),500,200,3,0.5,0,1,varimax,NA,1.0113828065443902,NA,2.185031874652708,NA,0.71,NA,0.835,NA,0.003708327373752951,NA
EFA (varimax),500,200,3,0.5,0,5,varimax,NA,5.145346401543223,NA,10.373144239640723,NA,0.4,NA,0,NA,0.6520526028037712,NA
EFA (varimax),500,200,3,0.5,1,0.1,varimax,NA,0.15317316843772258,NA,0.5373813868897628,NA,0.15,NA,0,NA,0.6725707772958299,NA
EFA (varimax),500,200,3,0.5,1,1,varimax,NA,0.9890819862542337,NA,2.3271403680678304,NA,0.3525,NA,0,NA,0.6608792815690222,NA
EFA (varimax),500,200,3,0.5,1,5,varimax,NA,5.082914680994782,NA,10.236363233853766,NA,0.4125,NA,0,NA,0.6213871876105189,NA
EFA (varimax),500,200,3,0.5,2,0.1,varimax,NA,0.1764826044928416,NA,0.5536607926576522,NA,0.1775,NA,0,NA,0.6589431844795999,NA
EFA (varimax),500,200,3,0.5,2,1,varimax,NA,0.9940406659652293,NA,2.536344048818833,NA,0.345,NA,0,NA,0.6478021186365572,NA
EFA (varimax),500,200,3,0.5,2,5,varimax,NA,5.068948321242069,NA,10.021069058540398,NA,0.46,NA,0.03,NA,0.5654285344146858,NA
EFA (varimax),500,200,3,0.8,0,0.1,varimax,NA,0.1145594454637719,NA,1.2134794563816058,NA,0.275,NA,0,NA,0.34616836557663927,NA
EFA (varimax),500,200,3,0.8,0,1,varimax,NA,0.9865107561228955,NA,3.8117070671218585,NA,0.44772727272727275,NA,0,NA,0.34664392456868887,NA
EFA (varimax),500,200,3,0.8,0,5,varimax,NA,5.088771819124904,NA,9.398663025639681,NA,0.5522727272727272,NA,0,NA,0.290801854519542,NA
EFA (varimax),500,200,3,0.8,1,0.1,varimax,NA,0.11404421680593298,NA,1.109797593833811,NA,0.3159090909090909,NA,0,NA,0.33720167248383726,NA
EFA (varimax),500,200,3,0.8,1,1,varimax,NA,1.0024554344687302,NA,3.4318633057926533,NA,0.525,NA,0,NA,0.3553932854323887,NA
EFA (varimax),500,200,3,0.8,1,5,varimax,NA,5.050457116732315,NA,9.311225792196282,NA,0.5545454545454546,NA,0,NA,0.3635166877740543,NA
EFA (varimax),500,200,3,0.8,2,0.1,varimax,NA,0.11717118686976585,NA,1.2375314292662978,NA,0.37727272727272726,NA,0,NA,0.3502474877077708,NA
EFA (varimax),500,200,3,0.8,2,1,varimax,NA,1.0110990898897114,NA,3.3985813923341297,NA,0.5,NA,0,NA,0.3164330137363373,NA
EFA (varimax),500,200,3,0.8,2,5,varimax,NA,5.124261757670471,NA,9.864104668562373,NA,0.5613636363636364,NA,0,NA,0.3095214130393672,NA
EFA (varimax),500,200,5,0.2,0,0.1,varimax,NA,0.15192978561710438,NA,1.3384077786362383,NA,0.25,NA,0.13088235294117648,NA,0.20383898648004778,NA
EFA (varimax),500,200,5,0.2,0,1,varimax,NA,0.9754954689980613,NA,3.5475556017644294,NA,0.478125,NA,0.23823529411764705,NA,0.21101321782897395,NA
EFA (varimax),500,200,5,0.2,0,5,varimax,NA,5.091255376463283,NA,15.630841443303055,NA,0.634375,NA,0.3088235294117647,NA,0.12836402181376533,NA
EFA (varimax),500,200,5,0.2,1,0.1,varimax,NA,0.20291802721152524,NA,1.4338813912295407,NA,0.490625,NA,0.20147058823529412,NA,0.05399659885217393,NA
EFA (varimax),500,200,5,0.2,1,1,varimax,NA,0.968024455755602,NA,4.752147612330688,NA,0.546875,NA,0.21176470588235294,NA,0.5291344222718252,NA
EFA (varimax),500,200,5,0.2,1,5,varimax,NA,4.980256055683994,NA,13.576672630085827,NA,0.50625,NA,0.3191176470588235,NA,0.4321231720475783,NA
EFA (varimax),500,200,5,0.2,2,0.1,varimax,NA,0.20897767425190977,NA,2.7259261590636754,NA,0.45625,NA,0.2088235294117647,NA,0.5917079984248775,NA
EFA (varimax),500,200,5,0.2,2,1,varimax,NA,0.9697426769632839,NA,5.089335432526262,NA,0.4625,NA,0.2235294117647059,NA,0.4971957690109227,NA
EFA (varimax),500,200,5,0.2,2,5,varimax,NA,4.938297221586179,NA,12.493446419071073,NA,0.465625,NA,0.34411764705882353,NA,0.3162029616770785,NA
EFA (varimax),500,200,5,0.5,0,0.1,varimax,NA,0.11061099213498692,NA,0.9704828899214561,NA,0.17,NA,0,NA,0.3751793738827067,NA
EFA (varimax),500,200,5,0.5,0,1,varimax,NA,1.0020398106320498,NA,5.087904528025078,NA,0.58,NA,0.84,NA,0.016644384431786605,NA
EFA (varimax),500,200,5,0.5,0,5,varimax,NA,5.034079267438254,NA,19.172295625020652,NA,0.63875,NA,0.735,NA,-0.022596365144472986,NA
EFA (varimax),500,200,5,0.5,1,0.1,varimax,NA,0.15623716394596496,NA,0.8846989493782331,NA,0.185,NA,0,NA,0.3731253954347835,NA
EFA (varimax),500,200,5,0.5,1,1,varimax,NA,0.9731243676634524,NA,5.130392631435427,NA,0.40125,NA,0,NA,0.41008529812816336,NA
EFA (varimax),500,200,5,0.5,1,5,varimax,NA,5.006987508387476,NA,20.10570906617246,NA,0.48875,NA,0,NA,0.375722888123364,NA
EFA (varimax),500,200,5,0.5,2,0.1,varimax,NA,0.17334329642750418,NA,0.9863987900554889,NA,0.23625,NA,0,NA,0.38604704880376367,NA
EFA (varimax),500,200,5,0.5,2,1,varimax,NA,0.975037654516984,NA,5.3685008744332094,NA,0.435,NA,0,NA,0.3990743328578341,NA
EFA (varimax),500,200,5,0.5,2,5,varimax,NA,5.0021253361538935,NA,16.466342830641956,NA,0.50625,NA,0.025,NA,0.35330356916398914,NA
EFA (varimax),500,200,5,0.8,0,0.1,varimax,NA,0.10873765685655289,NA,1.801921206691297,NA,0.23214285714285715,NA,0,NA,0.17989969224911992,NA
EFA (varimax),500,200,5,0.8,0,1,varimax,NA,0.9796783488696664,NA,5.8135764421792935,NA,0.44761904761904764,NA,0,NA,0.20884134710757912,NA
EFA (varimax),500,200,5,0.8,0,5,varimax,NA,5.067352604485102,NA,12.742959657132015,NA,0.6142857142857143,NA,0,NA,0.19140967763865344,NA
EFA (varimax),500,200,5,0.8,1,0.1,varimax,NA,0.11680020231793574,NA,1.6764740136867502,NA,0.2773809523809524,NA,0,NA,0.2063190821833964,NA
EFA (varimax),500,200,5,0.8,1,1,varimax,NA,0.9897398626947695,NA,5.151817857125664,NA,0.4583333333333333,NA,0,NA,0.19634272817455067,NA
EFA (varimax),500,200,5,0.8,1,5,varimax,NA,5.051663949926128,NA,12.654498660682805,NA,0.5142857142857142,NA,0,NA,0.1968538276828993,NA
EFA (varimax),500,200,5,0.8,2,0.1,varimax,NA,0.10853790385573162,NA,1.6720803033548748,NA,0.22380952380952382,NA,0,NA,0.2065758135522133,NA
EFA (varimax),500,200,5,0.8,2,1,varimax,NA,0.984518036145913,NA,5.609615853215473,NA,0.45714285714285713,NA,0,NA,0.2232709953765241,NA
EFA (varimax),500,200,5,0.8,2,5,varimax,NA,5.031408696267527,NA,12.871881454611017,NA,0.5535714285714286,NA,0,NA,0.17428464436786156,NA
PCA,100,50,3,0.2,0,0.1,NA,NA,0.8510762865550869,NA,1.1389419645474153,NA,0.525,NA,0.5454545454545454,NA,-0.13303989085279835,NA
PCA,100,50,3,0.2,0,1,NA,NA,1.7244093574864316,NA,2.072013893643172,NA,0.7,NA,0.5,NA,-0.1746647919514265,NA
PCA,100,50,3,0.2,0,5,NA,NA,4.472828846448398,NA,6.230201419837017,NA,0.8,NA,0.35454545454545455,NA,0.1627659603404305,NA
PCA,100,50,3,0.2,1,0.1,NA,NA,0.2744352676477666,NA,1.1229406378664102,NA,0.1,NA,0.38181818181818183,NA,-0.6799583734537626,NA
PCA,100,50,3,0.2,1,1,NA,NA,1.5073552953045695,NA,2.773471131904228,NA,0.6,NA,0.3181818181818182,NA,0.322742385257787,NA
PCA,100,50,3,0.2,1,5,NA,NA,5.040119691246965,NA,5.240532750803131,NA,0.575,NA,0.34545454545454546,NA,-0.37633929545108563,NA
PCA,100,50,3,0.2,2,0.1,NA,NA,0.26409822189349286,NA,1.5133040895230154,NA,0.225,NA,0.2818181818181818,NA,-0.6017870431061607,NA
PCA,100,50,3,0.2,2,1,NA,NA,1.4387780701382977,NA,2.6966390179062723,NA,0.675,NA,0.32727272727272727,NA,-0.42832692105653963,NA
PCA,100,50,3,0.2,2,5,NA,NA,5.1733389950878115,NA,4.0034631982530255,NA,0.7,NA,0.36363636363636365,NA,-0.14938042307865376,NA
PCA,100,50,3,0.5,0,0.1,NA,NA,1.0906485580241683,NA,7.984306414923104,NA,0.5,NA,0.04,NA,-0.2201127458780229,NA
PCA,100,50,3,0.5,0,1,NA,NA,1.9368670506791164,NA,8.439875661706951,NA,0.49,NA,0.02,NA,0.1865872200677695,NA
PCA,100,50,3,0.5,0,5,NA,NA,6.549152573891664,NA,9.542247430648414,NA,0.56,NA,0.14,NA,0.0484079440172002,NA
PCA,100,50,3,0.5,1,0.1,NA,NA,0.6777878824907453,NA,5.925580808949929,NA,0.51,NA,0.04,NA,-0.004906368376523644,NA
PCA,100,50,3,0.5,1,1,NA,NA,1.2828128956651563,NA,6.177347883934424,NA,0.51,NA,0.06,NA,-0.09039833983044805,NA
PCA,100,50,3,0.5,1,5,NA,NA,5.210360097054247,NA,8.282843537135399,NA,0.72,NA,0.18,NA,0.5058218191372615,NA
PCA,100,50,3,0.5,2,0.1,NA,NA,0.6455346842488325,NA,5.143599851266163,NA,0.48,NA,0.08,NA,0.051690819683727636,NA
PCA,100,50,3,0.5,2,1,NA,NA,1.226475508903851,NA,6.157095531017909,NA,0.61,NA,0.04,NA,-0.10156684116677055,NA
PCA,100,50,3,0.5,2,5,NA,NA,5.792167909735403,NA,7.9752323227188215,NA,0.61,NA,0.22,NA,-0.2622870687780466,NA
PCA,100,50,3,0.8,0,0.1,NA,NA,0.7701798200851431,NA,4.5475064269767245,NA,0.5636363636363636,NA,0.2,NA,0.3463753949841164,NA
PCA,100,50,3,0.8,0,1,NA,NA,2.868210707849741,NA,4.75079411734109,NA,0.7272727272727273,NA,0.35,NA,-0.3159106676342808,NA
